,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
264,73,0.1,0.673,170853,0.715,0.0,3,0.115,-5.239,0,0.0891,155.992,4,0.712
265,76,0.337,0.669,194560,0.675,1.5e-05,1,0.109,-2.869,1,0.0337,160.911,4,0.262
266,74,0.373,0.388,207692,0.904,0.431,8,0.0755,-4.934,1,0.0741,103.802,4,0.839
267,74,0.654,0.512,201609,0.512,0.0,4,0.148,-6.008,0,0.285,95.11,1,0.434
268,73,0.0793,0.519,172280,0.872,0.0,2,0.111,-3.212,1,0.0616,179.965,4,0.74
269,74,0.558,0.645,140760,0.418,0.0003,6,0.562,-10.065,0,0.29,96.963,4,0.123
270,74,0.371,0.855,324189,0.694,0.0,2,0.109,-4.393,1,0.169,122.078,4,0.49
271,74,0.0291,0.572,333386,0.685,0.0,6,0.0963,-7.29,1,0.0356,110.698,4,0.232
272,75,0.231,0.763,222387,0.537,0.0,9,0.109,-7.018,0,0.246,73.51,4,0.426
273,74,0.0593,0.75,174316,0.476,0.0,7,0.199,-7.864,0,0.0412,94.995,4,0.123
274,73,0.363,0.607,188291,0.514,0.0,4,0.258,-6.631,1,0.0323,75.978,4,0.414
275,75,0.0635,0.829,188600,0.589,0.0,1,0.113,-7.055,1,0.202,139.971,4,0.233
276,77,0.434,0.821,187173,0.434,0.0,10,0.128,-9.194,0,0.118,120.012,4,0.241
277,75,0.132,0.641,278769,0.842,0.91,9,0.419,-7.27,1,0.0292,129.98,4,0.5
278,73,0.78,0.309,215613,0.237,0.0,6,0.11,-8.17,1,0.0283,94.616,4,0.109
279,74,0.894,0.574,98027,0.123,0.00111,1,0.118,-13.959,1,0.196,115.431,3,0.117
280,75,0.000874,0.563,229670,0.717,0.0,1,0.183,-5.186,1,0.337,82.064,4,0.427
281,73,0.0267,0.592,174255,0.891,0.0,10,0.352,-3.144,1,0.0512,99.983,4,0.674
282,75,0.279,0.899,214467,0.586,0.0,11,0.0836,-7.866,0,0.344,150.001,4,0.492
283,72,0.00907,0.833,161558,0.203,5.91e-06,10,0.124,-12.456,0,0.211,100.023,4,0.04
284,73,0.105,0.95,158769,0.489,0.0,8,0.411,-8.411,1,0.462,130.021,4,0.919
285,76,0.71,0.646,179423,0.648,0.00316,3,0.108,-8.602,1,0.0372,75.004,4,0.466
286,74,0.0102,0.638,228720,0.624,0.0,10,0.0944,-5.37,1,0.0798,159.937,4,0.445
287,76,0.176,0.721,158206,0.704,3.71e-06,6,0.143,-6.364,1,0.0606,125.004,4,0.735
288,75,0.308,0.538,182493,0.612,0.0,2,0.213,-6.02,1,0.424,168.197,4,0.684
289,82,0.437,0.79,190005,0.631,0.0,8,0.158,-5.549,0,0.0425,94.039,4,0.889
290,79,0.0132,0.611,149878,0.52,0.0,0,0.105,-5.445,1,0.0346,159.927,4,0.771
291,79,0.535,0.752,197437,0.505,2.55e-06,9,0.104,-7.621,1,0.253,91.97,4,0.419
292,82,0.0104,0.588,238173,0.67,3.33e-06,0,0.338,-6.439,1,0.0473,118.159,4,0.505
293,74,0.0135,0.657,221522,0.711,0.0,0,0.221,-5.355,1,0.374,86.957,4,0.368
294,74,0.0467,0.892,195047,0.633,0.000189,8,0.139,-7.471,1,0.0902,137.994,4,0.459
295,74,0.598,0.714,146225,0.647,0.0,8,0.0943,-6.865,1,0.037,150.992,4,0.67
296,71,0.0243,0.81,79360,0.754,0.0,5,0.255,-6.138,0,0.302,148.091,4,0.68
297,72,0.00951,0.455,198880,0.892,0.0,6,0.143,-3.218,1,0.0566,75.218,4,0.641
298,74,0.586,0.649,231964,0.493,0.000167,11,0.0667,-7.645,0,0.11,104.542,4,0.277
299,73,0.111,0.872,205352,0.591,0.0,6,0.144,-6.952,0,0.359,131.982,4,0.696
300,74,0.89,0.272,161840,0.238,0.00925,2,0.275,-12.148,0,0.0349,83.507,4,0.119
301,72,0.254,0.557,230973,0.511,0.0,8,0.099,-6.788,1,0.0291,156.042,4,0.602
302,76,0.214,0.666,178242,0.677,0.0,2,0.0979,-5.743,1,0.0326,100.014,4,0.178
303,79,0.0626,0.672,169248,0.594,5.14e-05,1,0.152,-6.813,0,0.0789,171.854,4,0.158
304,76,0.0985,0.689,217828,0.723,0.0,0,0.158,-4.052,0,0.0836,160.042,4,0.288
305,75,0.0226,0.698,248521,0.66,0.0,0,0.0622,-7.883,1,0.052,159.949,4,0.451
306,73,0.327,0.736,224507,0.482,0.0,4,0.229,-8.242,1,0.196,140.064,4,0.608
307,75,0.146,0.522,204120,0.765,0.0,0,0.0866,-5.395,1,0.193,180.065,4,0.455
308,74,0.00183,0.938,201707,0.5,0.0,4,0.077,-10.08,0,0.144,140.011,4,0.462
309,72,0.16,0.711,189533,0.696,0.0,7,0.17,-5.05,1,0.0871,80.512,4,0.694
310,75,0.0146,0.936,255379,0.588,0.0,7,0.139,-6.948,0,0.136,124.987,4,0.238
311,74,0.0969,0.573,271387,0.545,0.0,7,0.329,-4.247,0,0.0288,83.378,4,0.297
312,73,0.0788,0.799,199849,0.597,5.66e-06,5,0.1,-5.131,0,0.0611,110.001,4,0.419
313,72,0.252,0.689,219053,0.614,1.95e-05,4,0.178,-6.137,0,0.0306,141.97,4,0.411
314,72,0.301,0.523,193929,0.837,0.0,7,0.172,-4.494,1,0.0335,82.006,4,0.523
315,72,0.0961,0.522,191987,0.762,6.21e-06,9,0.395,-5.059,1,0.0362,143.868,4,0.486
316,76,0.636,0.811,205792,0.447,0.0,4,0.462,-6.55,1,0.0414,99.995,4,0.694
317,75,0.0235,0.736,192779,0.622,0.0,6,0.151,-4.653,0,0.133,191.971,4,0.506
318,77,0.693,0.64,210376,0.321,0.0307,0,0.114,-14.604,1,0.0931,145.045,4,0.177
319,76,0.1,0.414,186268,0.416,0.179,11,0.131,-8.024,0,0.0251,159.91,4,0.196
320,72,0.136,0.544,129429,0.524,0.0,8,0.106,-7.914,1,0.0621,81.982,4,0.117
321,76,0.0217,0.54,204991,0.381,0.000687,7,0.305,-14.323,1,0.0347,155.882,4,0.343
322,70,0.398,0.789,266213,0.518,0.0,2,0.0891,-5.417,0,0.0406,94.001,4,0.78
323,78,0.798,0.397,197893,0.303,4.16e-06,1,0.0824,-10.413,1,0.11,170.22,3,0.17
324,77,0.0762,0.735,211440,0.677,2.17e-05,2,0.111,-4.979,1,0.093,100.584,4,0.188
325,74,0.0256,0.82,210787,0.568,0.0,6,0.0952,-8.23,0,0.411,152.279,4,0.535
326,71,0.28,0.691,183682,0.566,0.0,4,0.106,-5.213,0,0.227,147.982,4,0.291
327,75,0.00363,0.701,222307,0.755,0.000795,2,0.121,-5.82,1,0.0417,95.036,4,0.116
328,74,0.165,0.943,145760,0.677,0.0,7,0.327,-6.033,1,0.246,112.001,4,0.615
329,71,0.025,0.873,151600,0.682,0.0,11,0.0685,-5.869,0,0.377,157.943,4,0.799
330,75,0.142,0.7,142969,0.46,4.81e-05,4,0.111,-8.111,0,0.0661,151.901,4,0.286
331,74,0.456,0.84,199227,0.344,3.36e-05,5,0.35,-8.613,0,0.0374,111.994,4,0.526
332,82,0.184,0.8,226200,0.74,0.0,10,0.0558,-4.52,0,0.0479,90.035,4,0.775
333,71,0.671,0.742,260863,0.363,1.43e-06,1,0.145,-8.188,1,0.0282,130.921,3,0.351
334,72,0.39,0.493,212107,0.796,0.0,11,0.0957,-3.971,1,0.0691,159.988,4,0.644
335,74,0.343,0.69,245640,0.462,0.00218,8,0.113,-8.054,1,0.13,157.655,4,0.325
336,75,0.379,0.727,212467,0.774,2.47e-06,10,0.114,-5.246,0,0.0588,99.932,4,0.211
337,74,0.049,0.75,159595,0.585,0.00552,9,0.155,-7.576,0,0.0285,102.331,4,0.584
338,74,0.8,0.809,168418,0.483,0.0,5,0.221,-6.886,1,0.0487,96.974,4,0.715
339,75,0.591,0.794,231333,0.448,0.0,10,0.109,-4.771,0,0.0539,120.055,4,0.588
340,74,0.00387,0.608,329050,0.528,1.4e-05,1,0.106,-11.722,1,0.0338,89.221,4,0.454
341,83,0.374,0.693,211362,0.575,0.0,9,0.252,-6.998,1,0.0801,117.999,4,0.492
342,76,0.872,0.802,195066,0.414,0.0,7,0.0863,-10.635,1,0.0776,131.952,4,0.377
343,73,0.00661,0.87,168347,0.35,0.000483,1,0.108,-6.082,1,0.277,74.963,4,0.175
344,71,0.00122,0.614,202853,0.884,0.0,0,0.077,-4.019,1,0.0402,100.531,4,0.721
345,71,0.00163,0.504,214520,0.891,0.00199,6,0.148,-5.632,0,0.137,153.988,4,0.628
346,75,0.747,0.708,193947,0.322,9.24e-05,8,0.137,-12.46,0,0.0371,98.892,4,0.46
347,73,0.049,0.767,177140,0.543,0.0,1,0.115,-7.881,0,0.103,106.029,4,0.485
348,85,0.0119,0.781,213309,0.768,4.91e-06,11,0.325,-5.991,1,0.0394,123.07,4,0.486
349,73,0.00111,0.908,224285,0.524,0.000678,1,0.383,-7.955,1,0.181,138.015,4,0.109
350,78,0.627,0.651,229456,0.575,0.000202,0,0.0961,-7.739,1,0.299,160.007,4,0.248
351,76,0.0311,0.939,337941,0.551,0.0,1,0.192,-9.126,1,0.291,118.552,4,0.42
352,75,0.0285,0.694,148561,0.414,0.00992,7,0.535,-12.117,0,0.0401,125.069,3,0.941
353,82,0.579,0.503,207030,0.741,1.49e-06,4,0.0712,-5.128,1,0.047,88.335,3,0.458
354,73,0.0152,0.817,213080,0.646,0.0,4,0.125,-5.12,0,0.249,162.898,4,0.835
355,77,0.0253,0.661,197939,0.725,0.0,6,0.123,-4.859,1,0.0563,119.927,4,0.605
356,74,0.158,0.89,233040,0.607,0.000228,9,0.118,-6.916,0,0.124,134.022,4,0.224
357,72,0.274,0.654,202597,0.47,0.249,1,0.103,-10.383,0,0.0586,77.083,4,0.462
358,70,0.23,0.525,169459,0.811,0.0,5,0.213,-5.702,0,0.345,169.685,4,0.513
359,78,0.0193,0.749,269554,0.794,0.0,0,0.543,-5.063,1,0.064,135.959,4,0.46
360,85,0.00903,0.745,189818,0.972,0.465,7,0.297,-3.506,1,0.0774,128.031,4,0.556
361,77,0.0422,0.46,179227,0.809,5.04e-05,6,0.138,-5.415,1,0.326,157.184,4,0.609
362,74,0.81,0.66,174490,0.447,2.15e-06,1,0.11,-9.026,0,0.0482,84.95,4,0.578
363,72,0.00529,0.734,159916,0.751,0.0,1,0.183,-7.26,1,0.285,161.997,4,0.56
364,77,0.0145,0.546,177600,0.822,0.0,7,0.742,-4.483,1,0.151,150.06,4,0.615
365,74,0.143,0.742,204360,0.84,0.0,5,0.133,-5.198,0,0.0471,138.032,4,0.287
366,72,0.0254,0.936,161013,0.495,0.0,1,0.087,-6.062,1,0.229,139.951,4,0.299
367,72,0.462,0.555,246133,0.43,0.000191,2,0.0869,-9.105,1,0.0295,147.613,4,0.274
368,72,0.0544,0.604,361280,0.436,0.000242,2,0.162,-8.32,1,0.188,107.978,4,0.239
369,73,0.0166,0.74,181714,0.592,0.0,1,0.275,-5.003,0,0.0874,140.12,4,0.373
370,73,0.376,0.669,215320,0.419,0.0,1,0.187,-6.724,0,0.522,109.813,4,0.0397
371,74,0.224,0.817,181705,0.578,0.00103,11,0.251,-7.579,0,0.0824,143.982,4,0.851
372,74,0.597,0.767,216747,0.625,0.0,5,0.409,-6.193,1,0.0836,120.092,4,0.577
373,73,0.171,0.713,211785,0.62,1.16e-06,0,0.118,-4.513,1,0.0422,130.09,4,0.206
374,72,0.148,0.841,238133,0.678,0.0,5,0.327,-6.963,0,0.227,137.02,4,0.493
375,71,0.0144,0.517,216533,0.776,0.0,11,0.113,-5.271,1,0.0362,96.002,4,0.448
376,78,0.161,0.55,205463,0.415,0.0,9,0.108,-6.557,0,0.052,172.065,4,0.274
377,74,0.173,0.712,196138,0.481,0.0,4,0.241,-5.415,0,0.0487,140.0,4,0.062
378,82,0.286,0.672,201287,0.735,0.0,5,0.242,-4.733,1,0.0457,115.741,4,0.754
379,78,0.128,0.745,136032,0.715,0.0,1,0.182,-3.368,0,0.245,94.513,4,0.342
380,70,0.00111,0.542,204720,0.797,0.0,9,0.0906,-4.45,0,0.0379,113.95,4,0.593
381,70,0.482,0.722,234556,0.81,0.0,5,0.0954,-3.395,1,0.373,176.108,4,0.937
382,70,0.014,0.643,192840,0.72,0.0,2,0.0834,-7.146,1,0.0527,96.028,4,0.491
383,73,0.402,0.514,166998,0.506,2.56e-05,10,0.191,-7.095,0,0.28,88.044,4,0.312
384,74,0.354,0.645,228227,0.657,5.17e-06,9,0.213,-5.688,0,0.0334,104.931,4,0.136
385,72,0.0055,0.703,138353,0.7,0.0,2,0.115,-2.417,1,0.221,169.861,4,0.34
386,73,0.155,0.756,156780,0.867,0.00285,7,0.33,-3.626,1,0.162,129.983,4,0.666
387,71,0.0952,0.611,198453,0.555,0.0,6,0.11,-6.372,0,0.0274,88.969,4,0.413
388,76,0.493,0.826,245787,0.318,0.0131,10,0.11,-12.391,1,0.0574,103.002,4,0.138
389,76,0.0564,0.807,311726,0.633,0.0,10,0.107,-6.016,0,0.0929,138.038,4,0.325
390,74,0.26,0.6,228147,0.767,0.0,5,0.0979,-4.232,0,0.0868,164.079,4,0.291
391,71,0.259,0.715,283321,0.529,7.48e-06,11,0.128,-9.019,0,0.0507,148.037,4,0.467
392,80,0.153,0.841,212500,0.798,3.33e-06,1,0.0618,-4.206,0,0.229,95.948,4,0.591
393,70,0.754,0.755,154560,0.517,0.0,4,0.127,-9.804,0,0.0751,129.027,4,0.699
394,74,0.135,0.651,261800,0.587,1.07e-05,11,0.149,-7.307,0,0.0421,121.838,4,0.317
395,73,0.14,0.811,148140,0.577,0.0,1,0.0817,-5.997,1,0.439,171.092,4,0.455
396,76,0.74,0.738,163867,0.54,5.63e-06,10,0.105,-8.342,1,0.062,121.147,4,0.975
397,70,0.725,0.581,184893,0.298,0.0,11,0.116,-9.54,1,0.0698,63.761,4,0.168
398,74,0.389,0.607,185610,0.609,1.6e-05,0,0.111,-5.978,0,0.291,74.946,4,0.556
399,70,0.152,0.726,202301,0.605,0.0,7,0.642,-5.002,1,0.296,139.233,4,0.36
400,75,0.267,0.66,188387,0.357,0.0,10,0.0857,-8.55,0,0.0594,119.835,4,0.518
401,73,0.0306,0.927,109302,0.563,0.0,7,0.0736,-5.827,1,0.175,103.312,4,0.842
402,69,0.035,0.543,193067,0.88,0.000227,3,0.304,-4.204,0,0.0365,144.057,4,0.483
403,75,0.723,0.471,174793,0.474,0.0,5,0.0964,-6.355,1,0.0382,120.656,4,0.262
404,78,0.616,0.8,228493,0.355,0.0,6,0.118,-10.47,0,0.0895,145.929,4,0.253
405,78,0.584,0.506,216420,0.693,9.58e-05,0,0.0891,-7.265,0,0.0412,139.912,4,0.221
406,73,0.877,0.24,188324,0.116,0.00092,0,0.1,-13.216,1,0.0329,77.349,3,0.0937
407,78,0.701,0.559,286928,0.422,1.99e-06,11,0.0853,-11.89,1,0.195,74.002,4,0.191
408,81,0.315,0.754,176133,0.805,0.0,6,0.203,-4.249,1,0.0752,93.983,4,0.555
409,75,0.221,0.588,338438,0.567,0.0,4,0.135,-3.738,0,0.0628,150.009,4,0.113
410,72,0.0315,0.724,180560,0.45,1.36e-05,4,0.111,-5.763,0,0.0496,140.981,4,0.464
411,72,0.00544,0.889,202533,0.385,0.0,11,0.274,-11.767,0,0.165,125.995,4,0.235
412,73,0.129,0.853,156195,0.637,0.0,3,0.267,-5.924,0,0.331,86.048,4,0.496
413,76,0.0563,0.749,229120,0.723,0.022,1,0.0977,-6.609,1,0.0432,108.999,4,0.674
414,73,0.0643,0.78,94246,0.492,0.0313,5,0.174,-3.4,0,0.0671,143.983,4,0.374
415,72,0.0266,0.885,168627,0.506,0.0,1,0.307,-8.322,1,0.268,148.038,4,0.588
416,70,0.0357,0.875,185267,0.568,0.0,11,0.113,-8.619,0,0.34,140.082,4,0.648
417,69,0.21,0.722,200170,0.88,0.0,4,0.324,-3.989,0,0.24,92.024,4,0.79
418,78,0.302,0.733,216133,0.477,2.97e-06,2,0.0579,-6.737,0,0.0687,62.507,4,0.545
419,72,0.00207,0.836,213358,0.579,0.0,9,0.11,-6.164,1,0.243,85.486,4,0.431
420,73,0.368,0.737,188990,0.77,0.0,10,0.306,-7.753,0,0.51,158.351,4,0.431
421,75,0.0139,0.85,170509,0.5,0.000384,8,0.0947,-6.708,1,0.0665,160.02,4,0.816
422,73,0.167,0.491,189187,0.867,0.0,6,0.458,-2.313,0,0.103,167.965,4,0.602
423,73,0.135,0.548,218296,0.839,0.0,6,0.102,-2.371,1,0.0644,98.932,4,0.314
424,70,0.112,0.76,206853,0.528,0.0,11,0.107,-7.474,1,0.0541,120.003,4,0.457
425,73,0.0129,0.76,213600,0.579,0.00351,0,0.106,-7.374,1,0.0569,100.01,4,0.125
426,78,0.197,0.514,233128,0.646,2.3e-05,1,0.0958,-8.833,1,0.275,88.661,4,0.297
427,71,0.373,0.715,183703,0.574,0.0,7,0.174,-6.236,1,0.0817,157.0,4,0.337
428,72,0.77,0.533,347987,0.496,0.000164,6,0.0969,-9.363,0,0.517,155.158,4,0.173
429,77,0.821,0.759,208080,0.536,4.57e-06,9,0.107,-6.663,0,0.173,119.883,4,0.439
430,74,0.837,0.618,202103,0.217,0.000163,10,0.538,-15.372,1,0.0515,116.013,4,0.0872
431,71,0.284,0.472,211773,0.86,0.0,4,0.83,-3.967,0,0.0451,144.073,4,0.366
432,69,0.481,0.507,199693,0.372,0.0,1,0.271,-8.433,1,0.0303,86.422,4,0.257
433,71,0.0716,0.71,217813,0.71,1.07e-06,0,0.206,-2.474,1,0.0579,169.944,4,0.7
434,73,0.738,0.599,246327,0.396,2.19e-05,10,0.102,-10.489,0,0.0392,111.072,4,0.134
435,77,0.181,0.637,226973,0.713,0.000637,0,0.137,-4.333,1,0.0747,129.923,4,0.243
436,73,0.162,0.554,297404,0.596,0.00482,7,0.0805,-8.214,1,0.13,165.728,4,0.255
437,74,0.00146,0.46,145588,0.686,0.0,0,0.375,-5.948,0,0.0367,148.054,4,0.252
438,71,0.0435,0.527,208067,0.671,1.74e-05,2,0.125,-3.945,1,0.0355,112.934,4,0.581
439,81,0.354,0.791,188560,0.745,2.93e-05,11,0.104,-3.695,0,0.0464,94.014,4,0.82
440,73,0.0201,0.768,267427,0.471,0.0,2,0.268,-8.406,1,0.259,131.023,4,0.405
441,71,0.00719,0.564,160991,0.904,0.0,7,0.528,-3.808,1,0.0582,124.102,4,0.637
442,82,0.299,0.553,210200,0.502,0.0,0,0.764,-5.972,1,0.0409,129.976,4,0.296
443,76,0.067,0.631,190576,0.599,0.0,7,0.0952,-6.137,0,0.0878,170.122,4,0.727
444,72,0.157,0.767,183960,0.611,0.0116,5,0.0836,-5.173,0,0.0983,94.034,4,0.11
445,71,0.032,0.642,170539,0.562,0.0,11,0.168,-4.869,0,0.0812,158.001,4,0.177
446,75,0.337,0.669,174276,0.561,0.0,1,0.198,-6.613,1,0.0318,114.405,3,0.867
447,76,0.669,0.704,301893,0.487,8.64e-05,9,0.111,-6.407,0,0.0604,121.726,4,0.313
448,72,0.484,0.637,214720,0.864,0.0,8,0.222,-4.381,1,0.0468,99.995,4,0.706
449,77,0.0323,0.671,209355,0.859,0.0,4,0.267,-3.922,0,0.0833,139.931,4,0.389
450,71,0.0886,0.796,190466,0.68,0.0,10,0.268,-4.853,0,0.353,164.932,4,0.565
451,75,0.212,0.684,185547,0.468,0.0,6,0.474,-5.817,0,0.0514,62.013,4,0.371
452,70,0.341,0.56,195147,0.736,9.81e-06,0,0.155,-7.306,1,0.0446,79.843,4,0.824
453,72,0.764,0.777,184360,0.635,2.25e-06,5,0.155,-6.323,0,0.0392,138.04,4,0.653
454,70,0.0325,0.725,213693,0.674,3.55e-06,11,0.0531,-5.254,0,0.0363,120.057,4,0.773
455,77,0.82,0.681,179998,0.34,0.0,7,0.285,-8.617,1,0.0339,129.98,4,0.417
456,72,0.782,0.356,197183,0.388,0.0,9,0.109,-8.532,1,0.0652,175.123,4,0.573
457,74,0.613,0.554,207308,0.589,0.000257,3,0.0982,-8.163,0,0.231,74.982,4,0.414
458,69,0.283,0.708,230208,0.735,0.0,11,0.113,-4.929,0,0.163,159.957,4,0.719
459,72,0.066,0.877,226533,0.558,0.0,1,0.0745,-4.896,1,0.342,157.027,4,0.493
460,80,0.416,0.575,217213,0.33,0.0,7,0.0872,-6.557,1,0.031,95.801,4,0.277
461,73,0.0591,0.731,184490,0.657,0.0,0,0.0874,-8.56,1,0.0434,159.97,4,0.49
462,73,0.104,0.796,233880,0.338,1.12e-06,5,0.165,-9.754,0,0.315,166.0,4,0.474
463,71,0.0854,0.816,222961,0.59,0.0,2,0.108,-5.961,0,0.121,100.137,4,0.612
464,75,0.0385,0.533,207587,0.638,0.000932,10,0.0758,-9.411,1,0.0636,135.056,4,0.324
465,79,0.177,0.754,229720,0.854,0.0,5,0.0808,-3.449,0,0.0608,75.002,4,0.8
466,71,0.27,0.886,200205,0.473,2.58e-05,7,0.0864,-7.338,0,0.255,135.065,4,0.438
467,70,0.0399,0.523,187996,0.774,0.0,7,0.168,-5.982,1,0.0459,99.971,4,0.46
468,75,0.287,0.743,197968,0.73,8.1e-05,10,0.0778,-4.314,0,0.125,179.972,4,0.15
469,72,0.309,0.677,175093,0.594,0.0,7,0.118,-6.264,1,0.0695,76.996,4,0.427
470,75,0.000254,0.618,248336,0.837,0.000378,1,0.0618,-5.338,1,0.0304,121.227,4,0.526
471,74,0.229,0.428,180183,0.403,0.0,5,0.22,-5.914,0,0.209,95.387,5,0.133
472,69,0.000927,0.496,202587,0.775,0.0,11,0.14,-5.304,1,0.0411,138.165,4,0.478
473,72,0.278,0.765,153351,0.542,1.87e-05,1,0.609,-6.755,1,0.39,171.945,4,0.734
474,68,0.0752,0.823,121575,0.521,0.0,0,0.0976,-9.029,0,0.501,148.083,4,0.661
475,72,0.15,0.683,188773,0.776,0.0,1,0.227,-3.251,0,0.341,173.996,4,0.223
476,80,0.291,0.788,207853,0.771,5.62e-05,4,0.172,-3.206,0,0.0563,99.038,4,0.701
477,78,0.394,0.637,228615,0.799,0.0,2,0.0921,-4.519,1,0.0338,104.995,4,0.562
478,76,0.645,0.547,181913,0.289,0.0,0,0.148,-8.131,1,0.0348,104.851,3,0.213
479,71,0.42,0.589,95709,0.484,0.0385,7,0.109,-11.613,1,0.0742,139.998,4,0.0726
480,72,0.583,0.663,147021,0.666,3.85e-06,6,0.222,-5.441,1,0.125,159.983,4,0.605
481,71,0.372,0.889,199012,0.516,0.0,8,0.0926,-8.852,1,0.327,140.005,4,0.732
482,71,0.21,0.834,98734,0.457,0.0,10,0.0641,-10.775,1,0.572,158.008,4,0.533
483,72,0.253,0.811,251250,0.57,0.0,5,0.148,-8.093,1,0.129,128.066,4,0.814
484,73,0.394,0.0,160003,0.00148,1.0,5,0.111,-31.839,1,0.0,0.0,0,0.0
485,70,0.00403,0.609,238493,0.807,5.42e-06,5,0.0926,-7.221,1,0.0972,119.073,4,0.492
486,71,0.637,0.693,203240,0.369,0.00335,7,0.0951,-12.683,0,0.175,140.148,4,0.141
487,72,0.0405,0.884,191938,0.698,0.0,0,0.195,-9.101,1,0.364,140.068,4,0.575
488,72,0.347,0.561,219680,0.684,2.93e-06,9,0.122,-8.235,1,0.0669,81.977,4,0.528
489,70,0.295,0.737,212175,0.542,0.0,8,0.103,-7.593,1,0.0732,119.973,4,0.385
490,69,0.0906,0.762,142893,0.705,0.0,6,0.17,-5.195,0,0.165,122.955,4,0.264
491,73,0.895,0.787,128888,0.312,0.0224,7,0.115,-12.401,1,0.0383,119.899,4,0.425
492,68,0.294,0.552,202067,0.698,0.000103,8,0.0905,-4.817,1,0.0306,90.006,4,0.6
493,76,0.985,0.749,153887,0.418,0.000126,9,0.0832,-7.925,0,0.0587,147.887,3,0.307
494,75,0.889,0.455,178467,0.292,0.0,0,0.106,-6.792,1,0.0563,84.339,5,0.43
495,78,0.299,0.693,205987,0.624,7.64e-06,0,0.0955,-7.482,0,0.0448,105.002,4,0.369
496,73,0.229,0.58,240600,0.687,0.0,6,0.109,-5.4,1,0.106,76.014,4,0.187
497,72,0.22,0.741,156512,0.556,0.0,7,0.0981,-6.647,0,0.0947,140.056,4,0.616
498,72,0.0446,0.801,156443,0.505,9.52e-06,11,0.122,-5.829,1,0.293,161.059,4,0.757
499,71,0.0398,0.655,202627,0.668,0.0302,0,0.0759,-6.733,1,0.0272,93.003,4,0.867
500,69,0.136,0.57,213183,0.684,0.0,6,0.205,-7.054,1,0.0465,89.012,4,0.531
501,76,0.857,0.552,191787,0.371,0.0,7,0.0838,-9.104,0,0.0359,199.843,3,0.245
502,69,0.765,0.777,157693,0.604,6.79e-05,8,0.11,-5.813,1,0.12,99.934,4,0.672
503,70,0.172,0.592,176076,0.571,0.0,1,0.106,-7.132,1,0.174,104.95,4,0.424
504,75,0.00849,0.62,238560,0.61,0.162,11,0.205,-8.329,0,0.0373,127.052,4,0.235
505,72,0.736,0.759,288640,0.492,0.00989,1,0.107,-10.338,0,0.12,104.974,4,0.561
506,85,0.176,0.694,184560,0.77,1.1e-05,6,0.118,-5.335,1,0.149,125.905,4,0.163
507,70,0.00289,0.593,230960,0.697,0.0257,7,0.14,-5.416,1,0.0399,170.0,4,0.428
508,69,0.0721,0.764,229573,0.587,6.45e-06,5,0.094,-7.002,0,0.0298,89.98,4,0.494
509,71,0.105,0.676,199960,0.62,0.0,5,0.211,-6.343,0,0.0562,100.06,4,0.607
510,72,0.733,0.638,166093,0.4,0.000133,11,0.334,-11.212,0,0.0425,150.133,4,0.495
511,74,0.000607,0.472,252926,0.745,2.74e-05,4,0.0957,-5.297,1,0.0356,180.06,4,0.0631
512,78,0.405,0.853,235747,0.476,0.0,8,0.111,-6.696,1,0.0361,92.038,4,0.796
513,77,0.193,0.685,217287,0.508,0.0,0,0.139,-6.4,1,0.0987,99.063,4,0.315
514,68,0.023,0.526,184173,0.85,0.0,10,0.0948,-4.47,0,0.0313,141.973,4,0.338
515,73,0.0462,0.834,176720,0.731,0.0,10,0.0731,-5.603,0,0.0566,140.001,4,0.681
516,73,0.69,0.796,177141,0.53,0.0,8,0.0646,-5.967,1,0.0558,105.031,4,0.754
517,73,0.443,0.867,219733,0.663,0.0,10,0.117,-5.838,0,0.178,121.978,4,0.481
518,75,0.218,0.737,258000,0.742,0.0,6,0.316,-2.875,1,0.0441,119.966,4,0.386
519,70,0.000616,0.523,244194,0.678,0.0,8,0.142,-6.071,1,0.0692,159.909,4,0.277
520,70,0.0264,0.767,202520,0.492,0.0,5,0.311,-9.364,0,0.308,151.986,4,0.194
521,73,0.957,0.0559,171719,0.338,1.0,10,0.112,-31.434,0,0.104,58.227,5,0.0212
522,68,0.0563,0.874,172138,0.699,0.0,1,0.0956,-3.455,1,0.352,77.502,4,0.665
523,70,0.177,0.856,219307,0.652,0.0,1,0.193,-5.324,1,0.143,97.017,4,0.471
524,74,0.0692,0.904,288087,0.756,0.0,10,0.339,-3.746,1,0.32,140.005,4,0.342
525,71,0.554,0.655,183624,0.607,0.0,7,0.115,-5.815,0,0.0862,149.033,4,0.2
526,70,0.0467,0.734,233750,0.493,0.0,0,0.0477,-7.528,1,0.308,86.043,4,0.562
527,74,0.00756,0.448,254805,0.826,0.0,2,0.117,-3.244,0,0.0319,77.093,4,0.19
528,76,0.771,0.426,204712,0.408,7.88e-06,3,0.394,-9.419,1,0.0524,76.309,4,0.528
529,75,0.0335,0.785,166627,0.425,4.36e-06,10,0.108,-6.665,1,0.137,174.028,4,0.192
530,70,0.128,0.62,122285,0.451,0.0,6,0.373,-7.623,1,0.17,156.906,4,0.294
